chat_id,patient_id,language,user_input,intent,timestamp
C08070,PID-649326,english,Show me hypertension trials,eligibility_check,2025-05-22 10:18:12.671989
C08071,PID-668506,english,What trials are available for diabetes?,participation_request,2025-05-22 09:18:12.671989
C08072,PID-811883,english,I want to participate in research,general_info,2025-05-22 08:18:12.671989
C08073,PID-427608,english,Is there anything for migraines?,eligibility_check,2025-05-22 07:18:12.671989
C08074,PID-671654,hindi,Show me hypertension trials,general_info,2025-05-22 06:18:12.671989
C08075,PID-944744,english,Is there anything for migraines?,participation_request,2025-05-22 05:18:12.671989
C08076,PID-658892,kannada,I want to participate in research,participation_request,2025-05-22 04:18:12.671989
C08077,PID-279148,english,What are the requirements?,trial_inquiry,2025-05-22 03:18:12.671989
C08078,PID-256570,english,What is my eligibility status?,general_info,2025-05-22 02:18:12.671989
C08079,PID-826285,english,What is my eligibility status?,trial_inquiry,2025-05-22 01:18:12.671989
C08080,PID-386877,english,Can you help me find a doctor?,trial_inquiry,2025-05-22 00:18:12.671989
C08081,PID-962191,english,Tell me about cancer research,participation_request,2025-05-21 23:18:12.671989
C08082,PID-399194,english,What trials are available for diabetes?,general_info,2025-05-21 22:18:12.671989
C08083,PID-924780,english,I want to participate in research,participation_request,2025-05-21 21:18:12.671989
C08084,PID-909327,telugu,Is there anything for migraines?,participation_request,2025-05-21 20:18:12.671989
C08085,PID-980436,hindi,How do I join a trial?,general_info,2025-05-21 19:18:12.671989
C08086,PID-685562,kannada,Tell me about cancer research,eligibility_check,2025-05-21 18:18:12.671989
C08087,PID-655466,english,What is my eligibility status?,general_info,2025-05-21 17:18:12.671989
C08088,PID-506266,kannada,Tell me about cancer research,general_info,2025-05-21 16:18:12.671989
C08089,PID-370218,hindi,How do I join a trial?,eligibility_check,2025-05-21 15:18:12.671989
C08090,PID-660076,english,What trials are available for diabetes?,eligibility_check,2025-05-21 14:18:12.671989
C08091,PID-889522,english,Can you help me find a doctor?,participation_request,2025-05-21 13:18:12.671989
C08092,PID-883972,hindi,What is my eligibility status?,trial_inquiry,2025-05-21 12:18:12.671989
C08093,PID-351210,english,Can you help me find a doctor?,eligibility_check,2025-05-21 11:18:12.671989
C08094,PID-764132,english,Tell me about cancer research,trial_inquiry,2025-05-21 10:18:12.671989
C08095,PID-849076,english,Is there anything for migraines?,general_info,2025-05-21 09:18:12.671989
C08096,PID-790954,hindi,Can you help me find a doctor?,trial_inquiry,2025-05-21 08:18:12.671989
C08097,PID-401443,hindi,How do I join a trial?,eligibility_check,2025-05-21 07:18:12.671989
C08098,PID-835840,english,What are the requirements?,trial_inquiry,2025-05-21 06:18:12.671989
C08099,PID-677249,hindi,Is there anything for migraines?,general_info,2025-05-21 05:18:12.671989
C08100,PID-898568,english,What is my eligibility status?,eligibility_check,2025-05-21 04:18:12.671989
C08101,PID-375872,hindi,What is my eligibility status?,eligibility_check,2025-05-21 03:18:12.671989
C08102,PID-501587,telugu,I want to participate in research,trial_inquiry,2025-05-21 02:18:12.671989
C08103,PID-797183,english,Can you help me find a doctor?,participation_request,2025-05-21 01:18:12.671989
C08104,PID-586639,english,Tell me about cancer research,trial_inquiry,2025-05-21 00:18:12.671989
C08105,PID-367606,english,Am I eligible for heart disease study?,eligibility_check,2025-05-20 23:18:12.671989
C08106,PID-900846,english,Can you help me find a doctor?,eligibility_check,2025-05-20 22:18:12.671989
C08107,PID-679001,english,Am I eligible for heart disease study?,general_info,2025-05-20 21:18:12.671989
C08108,PID-791873,english,Show me hypertension trials,general_info,2025-05-20 20:18:12.671989
C08109,PID-414779,telugu,What are the requirements?,trial_inquiry,2025-05-20 19:18:12.671989
C08110,PID-469041,hindi,How do I join a trial?,general_info,2025-05-20 18:18:12.671989
C08111,PID-130463,telugu,How do I join a trial?,eligibility_check,2025-05-20 17:18:12.671989
C08112,PID-626068,english,What is my eligibility status?,eligibility_check,2025-05-20 16:18:12.671989
C08113,PID-691624,english,Is there anything for migraines?,general_info,2025-05-20 15:18:12.671989
C08114,PID-117895,english,I want to participate in research,general_info,2025-05-20 14:18:12.671989
C08115,PID-807650,english,I want to participate in research,general_info,2025-05-20 13:18:12.671989
C08116,PID-826815,english,What is my eligibility status?,general_info,2025-05-20 12:18:12.671989
C08117,PID-556727,hindi,What are the requirements?,participation_request,2025-05-20 11:18:12.671989
C08118,PID-817767,hindi,Show me hypertension trials,general_info,2025-05-20 10:18:12.671989
C08119,PID-431547,english,Is there anything for migraines?,general_info,2025-05-20 09:18:12.671989
C08120,PID-255154,english,What are the requirements?,participation_request,2025-05-20 08:18:12.671989
C08121,PID-315498,english,How do I join a trial?,trial_inquiry,2025-05-20 07:18:12.671989
C08122,PID-786453,kannada,What trials are available for diabetes?,eligibility_check,2025-05-20 06:18:12.671989
C08123,PID-177558,telugu,Show me hypertension trials,trial_inquiry,2025-05-20 05:18:12.671989
C08124,PID-547825,hindi,Can you help me find a doctor?,trial_inquiry,2025-05-20 04:18:12.671989
C08125,PID-599652,english,How do I join a trial?,trial_inquiry,2025-05-20 03:18:12.671989
C08126,PID-740680,hindi,I want to participate in research,trial_inquiry,2025-05-20 02:18:12.671989
C08127,PID-852240,telugu,What trials are available for diabetes?,general_info,2025-05-20 01:18:12.671989
C08128,PID-620179,english,What are the requirements?,participation_request,2025-05-20 00:18:12.671989
C08129,PID-627198,kannada,Can you help me find a doctor?,participation_request,2025-05-19 23:18:12.671989
C08130,PID-772663,hindi,Is there anything for migraines?,participation_request,2025-05-19 22:18:12.671989
C08131,PID-271959,english,Show me hypertension trials,general_info,2025-05-19 21:18:12.671989
C08132,PID-324812,english,Am I eligible for heart disease study?,trial_inquiry,2025-05-19 20:18:12.671989
C08133,PID-915217,english,What are the requirements?,general_info,2025-05-19 19:18:12.671989
C08134,PID-167798,english,Am I eligible for heart disease study?,trial_inquiry,2025-05-19 18:18:12.671989
C08135,PID-590477,english,I want to participate in research,participation_request,2025-05-19 17:18:12.671989
C08136,PID-883374,hindi,Show me hypertension trials,trial_inquiry,2025-05-19 16:18:12.671989
C08137,PID-205772,hindi,What are the requirements?,trial_inquiry,2025-05-19 15:18:12.671989
C08138,PID-629855,hindi,What are the requirements?,trial_inquiry,2025-05-19 14:18:12.671989
C08139,PID-940327,english,Can you help me find a doctor?,eligibility_check,2025-05-19 13:18:12.671989
C08140,PID-114920,hindi,Is there anything for migraines?,eligibility_check,2025-05-19 12:18:12.671989
C08141,PID-859106,telugu,Am I eligible for heart disease study?,trial_inquiry,2025-05-19 11:18:12.671989
C08142,PID-121815,english,What are the requirements?,general_info,2025-05-19 10:18:12.671989
C08143,PID-777761,kannada,What is my eligibility status?,general_info,2025-05-19 09:18:12.671989
C08144,PID-136855,english,What are the requirements?,trial_inquiry,2025-05-19 08:18:12.671989
C08145,PID-259004,english,What is my eligibility status?,participation_request,2025-05-19 07:18:12.671989
C08146,PID-545966,hindi,Am I eligible for heart disease study?,trial_inquiry,2025-05-19 06:18:12.671989
C08147,PID-317182,english,Tell me about cancer research,eligibility_check,2025-05-19 05:18:12.671989
C08148,PID-193721,english,What are the requirements?,general_info,2025-05-19 04:18:12.671989
C08149,PID-106686,hindi,I want to participate in research,participation_request,2025-05-19 03:18:12.671989
C08150,PID-694165,hindi,Tell me about cancer research,eligibility_check,2025-05-19 02:18:12.671989
C08151,PID-821856,english,What trials are available for diabetes?,trial_inquiry,2025-05-19 01:18:12.671989
C08152,PID-146476,english,How do I join a trial?,eligibility_check,2025-05-19 00:18:12.671989
C08153,PID-631120,english,I want to participate in research,participation_request,2025-05-18 23:18:12.671989
C08154,PID-493347,kannada,Tell me about cancer research,participation_request,2025-05-18 22:18:12.671989
C08155,PID-698928,english,What trials are available for diabetes?,trial_inquiry,2025-05-18 21:18:12.671989
C08156,PID-134839,telugu,Show me hypertension trials,eligibility_check,2025-05-18 20:18:12.671989
C08157,PID-546549,english,How do I join a trial?,participation_request,2025-05-18 19:18:12.671989
C08158,PID-151370,english,Can you help me find a doctor?,trial_inquiry,2025-05-18 18:18:12.671989
C08159,PID-620750,english,What is my eligibility status?,trial_inquiry,2025-05-18 17:18:12.671989
C08160,PID-793770,english,I want to participate in research,general_info,2025-05-18 16:18:12.671989
C08161,PID-101160,english,How do I join a trial?,participation_request,2025-05-18 15:18:12.671989
C08162,PID-689293,english,How do I join a trial?,participation_request,2025-05-18 14:18:12.671989
C08163,PID-794492,english,What are the requirements?,participation_request,2025-05-18 13:18:12.671989
C08164,PID-548470,english,I want to participate in research,trial_inquiry,2025-05-18 12:18:12.671989
C08165,PID-455699,kannada,Is there anything for migraines?,trial_inquiry,2025-05-18 11:18:12.671989
C08166,PID-844792,english,How do I join a trial?,trial_inquiry,2025-05-18 10:18:12.671989
C08167,PID-303807,hindi,Can you help me find a doctor?,general_info,2025-05-18 09:18:12.671989
C08168,PID-894969,telugu,Is there anything for migraines?,trial_inquiry,2025-05-18 08:18:12.671989
C08169,PID-550177,hindi,How do I join a trial?,general_info,2025-05-18 07:18:12.671989
C08170,PID-514908,english,What is my eligibility status?,general_info,2025-05-18 06:18:12.671989
C08171,PID-986539,hindi,Tell me about cancer research,trial_inquiry,2025-05-18 05:18:12.671989
C08172,PID-921485,english,How do I join a trial?,eligibility_check,2025-05-18 04:18:12.671989
C08173,PID-405129,hindi,Tell me about cancer research,trial_inquiry,2025-05-18 03:18:12.671989
C08174,PID-220737,kannada,I want to participate in research,eligibility_check,2025-05-18 02:18:12.671989
C08175,PID-547256,kannada,I want to participate in research,general_info,2025-05-18 01:18:12.671989
C08176,PID-821937,english,Is there anything for migraines?,trial_inquiry,2025-05-18 00:18:12.671989
C08177,PID-781706,english,Am I eligible for heart disease study?,trial_inquiry,2025-05-17 23:18:12.671989
C08178,PID-707273,english,Am I eligible for heart disease study?,participation_request,2025-05-17 22:18:12.671989
C08179,PID-558431,telugu,I want to participate in research,eligibility_check,2025-05-17 21:18:12.671989
C08180,PID-318891,english,Show me hypertension trials,general_info,2025-05-17 20:18:12.671989
C08181,PID-459866,hindi,Can you help me find a doctor?,trial_inquiry,2025-05-17 19:18:12.671989
C08182,PID-933908,english,Show me hypertension trials,eligibility_check,2025-05-17 18:18:12.671989
C08183,PID-423215,english,I want to participate in research,participation_request,2025-05-17 17:18:12.671989
C08184,PID-202057,english,How do I join a trial?,eligibility_check,2025-05-17 16:18:12.671989
C08185,PID-594393,english,What is my eligibility status?,general_info,2025-05-17 15:18:12.671989
C08186,PID-834723,hindi,What are the requirements?,trial_inquiry,2025-05-17 14:18:12.671989
C08187,PID-745244,hindi,What trials are available for diabetes?,eligibility_check,2025-05-17 13:18:12.671989
C08188,PID-744373,english,Show me hypertension trials,trial_inquiry,2025-05-17 12:18:12.671989
C08189,PID-545120,english,Is there anything for migraines?,general_info,2025-05-17 11:18:12.671989
C08190,PID-391035,english,I want to participate in research,participation_request,2025-05-17 10:18:12.671989
C08191,PID-825398,english,Show me hypertension trials,participation_request,2025-05-17 09:18:12.671989
C08192,PID-657753,hindi,I want to participate in research,general_info,2025-05-17 08:18:12.671989
C08193,PID-759863,hindi,Show me hypertension trials,eligibility_check,2025-05-17 07:18:12.671989
C08194,PID-753608,english,What are the requirements?,participation_request,2025-05-17 06:18:12.671989
C08195,PID-512222,kannada,What are the requirements?,trial_inquiry,2025-05-17 05:18:12.671989
C08196,PID-364402,english,What trials are available for diabetes?,trial_inquiry,2025-05-17 04:18:12.671989
C08197,PID-870786,english,What is my eligibility status?,eligibility_check,2025-05-17 03:18:12.671989
C08198,PID-778487,hindi,What is my eligibility status?,participation_request,2025-05-17 02:18:12.671989
C08199,PID-196666,english,Can you help me find a doctor?,participation_request,2025-05-17 01:18:12.671989
C08200,PID-723238,english,Tell me about cancer research,participation_request,2025-05-17 00:18:12.671989
C08201,PID-613487,english,Am I eligible for heart disease study?,eligibility_check,2025-05-16 23:18:12.671989
C08202,PID-736712,hindi,I want to participate in research,trial_inquiry,2025-05-16 22:18:12.671989
C08203,PID-626032,english,How do I join a trial?,trial_inquiry,2025-05-16 21:18:12.671989
C08204,PID-853721,hindi,What is my eligibility status?,eligibility_check,2025-05-16 20:18:12.671989
C08205,PID-107997,english,What are the requirements?,general_info,2025-05-16 19:18:12.671989
C08206,PID-187498,english,Am I eligible for heart disease study?,eligibility_check,2025-05-16 18:18:12.671989
C08207,PID-540280,kannada,What is my eligibility status?,trial_inquiry,2025-05-16 17:18:12.671989
C08208,PID-306689,english,Can you help me find a doctor?,trial_inquiry,2025-05-16 16:18:12.671989
C08209,PID-925541,telugu,What are the requirements?,trial_inquiry,2025-05-16 15:18:12.671989
C08210,PID-637737,hindi,I want to participate in research,general_info,2025-05-16 14:18:12.671989
C08211,PID-642363,english,Am I eligible for heart disease study?,trial_inquiry,2025-05-16 13:18:12.671989
C08212,PID-176336,kannada,What are the requirements?,eligibility_check,2025-05-16 12:18:12.671989
C08213,PID-729953,english,Tell me about cancer research,general_info,2025-05-16 11:18:12.671989
C08214,PID-970617,english,Tell me about cancer research,participation_request,2025-05-16 10:18:12.671989
C08215,PID-401884,english,What are the requirements?,general_info,2025-05-16 09:18:12.671989
C08216,PID-460776,telugu,Can you help me find a doctor?,trial_inquiry,2025-05-16 08:18:12.671989
C08217,PID-521302,english,Is there anything for migraines?,trial_inquiry,2025-05-16 07:18:12.671989
C08218,PID-917378,hindi,Am I eligible for heart disease study?,general_info,2025-05-16 06:18:12.671989
C08219,PID-950405,english,I want to participate in research,trial_inquiry,2025-05-16 05:18:12.671989
C08220,PID-511238,hindi,Tell me about cancer research,trial_inquiry,2025-05-16 04:18:12.671989
C08221,PID-117489,kannada,What is my eligibility status?,general_info,2025-05-16 03:18:12.671989
C08222,PID-790386,english,What is my eligibility status?,eligibility_check,2025-05-16 02:18:12.671989
C08223,PID-360984,hindi,Is there anything for migraines?,general_info,2025-05-16 01:18:12.671989
C08224,PID-914447,english,What is my eligibility status?,general_info,2025-05-16 00:18:12.671989
C08225,PID-583543,telugu,Can you help me find a doctor?,trial_inquiry,2025-05-15 23:18:12.671989
C08226,PID-244167,english,Can you help me find a doctor?,eligibility_check,2025-05-15 22:18:12.671989
C08227,PID-305683,hindi,I want to participate in research,general_info,2025-05-15 21:18:12.671989
C08228,PID-333489,hindi,Is there anything for migraines?,participation_request,2025-05-15 20:18:12.671989
C08229,PID-245170,english,What is my eligibility status?,eligibility_check,2025-05-15 19:18:12.671989
C08230,PID-573292,english,How do I join a trial?,participation_request,2025-05-15 18:18:12.671989
C08231,PID-272708,english,Is there anything for migraines?,eligibility_check,2025-05-15 17:18:12.671989
C08232,PID-313119,english,Can you help me find a doctor?,eligibility_check,2025-05-15 16:18:12.671989
C08233,PID-630782,hindi,Show me hypertension trials,eligibility_check,2025-05-15 15:18:12.671989
C08234,PID-934687,english,What are the requirements?,eligibility_check,2025-05-15 14:18:12.671989
C08235,PID-330226,english,Is there anything for migraines?,eligibility_check,2025-05-15 13:18:12.671989
C08236,PID-268560,hindi,Can you help me find a doctor?,eligibility_check,2025-05-15 12:18:12.671989
C08237,PID-779165,kannada,What is my eligibility status?,general_info,2025-05-15 11:18:12.671989
C08238,PID-613465,english,Tell me about cancer research,general_info,2025-05-15 10:18:12.671989
C08239,PID-131412,telugu,Tell me about cancer research,eligibility_check,2025-05-15 09:18:12.671989
C08240,PID-194529,english,Show me hypertension trials,trial_inquiry,2025-05-15 08:18:12.671989
C08241,PID-278217,english,Tell me about cancer research,participation_request,2025-05-15 07:18:12.671989
C08242,PID-550105,english,What is my eligibility status?,eligibility_check,2025-05-15 06:18:12.671989
C08243,PID-423814,english,Tell me about cancer research,trial_inquiry,2025-05-15 05:18:12.671989
C08244,PID-166444,english,How do I join a trial?,eligibility_check,2025-05-15 04:18:12.671989
C08245,PID-151556,telugu,Tell me about cancer research,eligibility_check,2025-05-15 03:18:12.671989
C08246,PID-907274,kannada,How do I join a trial?,participation_request,2025-05-15 02:18:12.671989
C08247,PID-405005,english,Is there anything for migraines?,eligibility_check,2025-05-15 01:18:12.671989
C08248,PID-860284,english,What trials are available for diabetes?,eligibility_check,2025-05-15 00:18:12.671989
C08249,PID-271224,english,What is my eligibility status?,eligibility_check,2025-05-14 23:18:12.671989
C08250,PID-977574,english,What are the requirements?,general_info,2025-05-14 22:18:12.671989
C08251,PID-951970,english,What trials are available for diabetes?,general_info,2025-05-14 21:18:12.671989
C08252,PID-268078,english,What is my eligibility status?,participation_request,2025-05-14 20:18:12.671989
C08253,PID-177402,english,Tell me about cancer research,eligibility_check,2025-05-14 19:18:12.671989
C08254,PID-900024,english,What is my eligibility status?,trial_inquiry,2025-05-14 18:18:12.671989
C08255,PID-509975,english,What is my eligibility status?,trial_inquiry,2025-05-14 17:18:12.671989
C08256,PID-566408,english,Am I eligible for heart disease study?,eligibility_check,2025-05-14 16:18:12.671989
C08257,PID-857832,english,Is there anything for migraines?,participation_request,2025-05-14 15:18:12.671989
C08258,PID-819631,telugu,Am I eligible for heart disease study?,eligibility_check,2025-05-14 14:18:12.671989
C08259,PID-379100,telugu,Tell me about cancer research,trial_inquiry,2025-05-14 13:18:12.671989
C08260,PID-287692,kannada,Am I eligible for heart disease study?,trial_inquiry,2025-05-14 12:18:12.671989
C08261,PID-996106,hindi,Am I eligible for heart disease study?,participation_request,2025-05-14 11:18:12.671989
C08262,PID-916301,kannada,Tell me about cancer research,trial_inquiry,2025-05-14 10:18:12.671989
C08263,PID-958457,hindi,I want to participate in research,eligibility_check,2025-05-14 09:18:12.671989
C08264,PID-586205,hindi,How do I join a trial?,participation_request,2025-05-14 08:18:12.671989
C08265,PID-623669,kannada,What is my eligibility status?,participation_request,2025-05-14 07:18:12.671989
C08266,PID-583735,english,How do I join a trial?,trial_inquiry,2025-05-14 06:18:12.671989
C08267,PID-568918,kannada,Can you help me find a doctor?,eligibility_check,2025-05-14 05:18:12.671989
C08268,PID-680319,english,Tell me about cancer research,trial_inquiry,2025-05-14 04:18:12.671989
C08269,PID-458052,english,Can you help me find a doctor?,trial_inquiry,2025-05-14 03:18:12.671989
C08270,PID-820464,english,Am I eligible for heart disease study?,eligibility_check,2025-05-14 02:18:12.671989
C08271,PID-454083,english,What trials are available for diabetes?,participation_request,2025-05-14 01:18:12.671989
C08272,PID-124886,english,What trials are available for diabetes?,eligibility_check,2025-05-14 00:18:12.671989
C08273,PID-544155,telugu,What is my eligibility status?,participation_request,2025-05-13 23:18:12.671989
C08274,PID-981470,hindi,What are the requirements?,participation_request,2025-05-13 22:18:12.671989
C08275,PID-724993,hindi,Is there anything for migraines?,trial_inquiry,2025-05-13 21:18:12.671989
C08276,PID-311159,hindi,I want to participate in research,trial_inquiry,2025-05-13 20:18:12.671989
C08277,PID-365053,telugu,What are the requirements?,general_info,2025-05-13 19:18:12.671989
C08278,PID-160250,english,Am I eligible for heart disease study?,participation_request,2025-05-13 18:18:12.671989
C08279,PID-103754,telugu,What is my eligibility status?,trial_inquiry,2025-05-13 17:18:12.671989
C08280,PID-647485,telugu,What trials are available for diabetes?,participation_request,2025-05-13 16:18:12.671989
C08281,PID-399526,english,Show me hypertension trials,eligibility_check,2025-05-13 15:18:12.671989
C08282,PID-826975,english,Can you help me find a doctor?,eligibility_check,2025-05-13 14:18:12.671989
C08283,PID-165605,english,Is there anything for migraines?,general_info,2025-05-13 13:18:12.671989
C08284,PID-665198,english,What are the requirements?,general_info,2025-05-13 12:18:12.671989
C08285,PID-885193,telugu,What trials are available for diabetes?,trial_inquiry,2025-05-13 11:18:12.671989
C08286,PID-165266,hindi,Is there anything for migraines?,eligibility_check,2025-05-13 10:18:12.671989
C08287,PID-664890,hindi,Am I eligible for heart disease study?,participation_request,2025-05-13 09:18:12.671989
C08288,PID-950357,english,What is my eligibility status?,participation_request,2025-05-13 08:18:12.671989
C08289,PID-727188,english,Show me hypertension trials,trial_inquiry,2025-05-13 07:18:12.671989
C08290,PID-661716,english,Is there anything for migraines?,general_info,2025-05-13 06:18:12.671989
C08291,PID-232931,hindi,What trials are available for diabetes?,participation_request,2025-05-13 05:18:12.671989
C08292,PID-764549,hindi,What trials are available for diabetes?,general_info,2025-05-13 04:18:12.671989
C08293,PID-270408,hindi,What are the requirements?,eligibility_check,2025-05-13 03:18:12.671989
C08294,PID-374294,english,Show me hypertension trials,general_info,2025-05-13 02:18:12.671989
C08295,PID-341006,english,Can you help me find a doctor?,eligibility_check,2025-05-13 01:18:12.671989
C08296,PID-423966,hindi,Show me hypertension trials,trial_inquiry,2025-05-13 00:18:12.671989
C08297,PID-104780,english,Is there anything for migraines?,participation_request,2025-05-12 23:18:12.671989
C08298,PID-312001,english,How do I join a trial?,trial_inquiry,2025-05-12 22:18:12.671989
C08299,PID-597237,english,Show me hypertension trials,eligibility_check,2025-05-12 21:18:12.671989
C08300,PID-484372,english,What is my eligibility status?,eligibility_check,2025-05-12 20:18:12.671989
C08301,PID-101908,english,How do I join a trial?,trial_inquiry,2025-05-12 19:18:12.671989
C08302,PID-593274,hindi,Can you help me find a doctor?,general_info,2025-05-12 18:18:12.671989
C08303,PID-566894,english,What is my eligibility status?,trial_inquiry,2025-05-12 17:18:12.671989
C08304,PID-965456,hindi,How do I join a trial?,trial_inquiry,2025-05-12 16:18:12.671989
C08305,PID-126681,english,What trials are available for diabetes?,eligibility_check,2025-05-12 15:18:12.671989
C08306,PID-915512,english,Tell me about cancer research,trial_inquiry,2025-05-12 14:18:12.671989
C08307,PID-105766,hindi,Am I eligible for heart disease study?,general_info,2025-05-12 13:18:12.671989
C08308,PID-487335,english,How do I join a trial?,eligibility_check,2025-05-12 12:18:12.671989
C08309,PID-950567,english,What are the requirements?,eligibility_check,2025-05-12 11:18:12.671989
C08310,PID-128050,kannada,What trials are available for diabetes?,eligibility_check,2025-05-12 10:18:12.671989
C08311,PID-383633,english,I want to participate in research,trial_inquiry,2025-05-12 09:18:12.671989
C08312,PID-581718,english,Can you help me find a doctor?,participation_request,2025-05-12 08:18:12.671989
C08313,PID-309796,hindi,What are the requirements?,eligibility_check,2025-05-12 07:18:12.671989
C08314,PID-432709,english,What are the requirements?,eligibility_check,2025-05-12 06:18:12.671989
C08315,PID-950578,english,Can you help me find a doctor?,participation_request,2025-05-12 05:18:12.671989
C08316,PID-909417,kannada,What are the requirements?,eligibility_check,2025-05-12 04:18:12.671989
C08317,PID-266919,english,What is my eligibility status?,participation_request,2025-05-12 03:18:12.671989
C08318,PID-211014,english,How do I join a trial?,participation_request,2025-05-12 02:18:12.671989
C08319,PID-312554,hindi,Is there anything for migraines?,trial_inquiry,2025-05-12 01:18:12.671989
C08320,PID-401906,english,What are the requirements?,general_info,2025-05-12 00:18:12.671989
C08321,PID-766214,telugu,What are the requirements?,eligibility_check,2025-05-11 23:18:12.671989
C08322,PID-653946,kannada,What are the requirements?,trial_inquiry,2025-05-11 22:18:12.671989
C08323,PID-523722,english,Tell me about cancer research,eligibility_check,2025-05-11 21:18:12.671989
C08324,PID-854541,english,Is there anything for migraines?,trial_inquiry,2025-05-11 20:18:12.671989
C08325,PID-292220,english,How do I join a trial?,participation_request,2025-05-11 19:18:12.671989
C08326,PID-695294,english,Is there anything for migraines?,eligibility_check,2025-05-11 18:18:12.671989
C08327,PID-650204,english,What is my eligibility status?,eligibility_check,2025-05-11 17:18:12.671989
C08328,PID-635579,kannada,What are the requirements?,trial_inquiry,2025-05-11 16:18:12.671989
C08329,PID-516188,english,Tell me about cancer research,general_info,2025-05-11 15:18:12.671989
C08330,PID-319846,english,What trials are available for diabetes?,eligibility_check,2025-05-11 14:18:12.671989
C08331,PID-904625,hindi,Tell me about cancer research,trial_inquiry,2025-05-11 13:18:12.671989
C08332,PID-757480,english,I want to participate in research,trial_inquiry,2025-05-11 12:18:12.671989
C08333,PID-431548,english,I want to participate in research,participation_request,2025-05-11 11:18:12.671989
C08334,PID-921842,english,Show me hypertension trials,participation_request,2025-05-11 10:18:12.671989
C08335,PID-870853,english,Tell me about cancer research,eligibility_check,2025-05-11 09:18:12.671989
C08336,PID-970531,hindi,Can you help me find a doctor?,general_info,2025-05-11 08:18:12.671989
C08337,PID-373767,hindi,What is my eligibility status?,eligibility_check,2025-05-11 07:18:12.671989
C08338,PID-958490,english,How do I join a trial?,trial_inquiry,2025-05-11 06:18:12.671989
C08339,PID-246579,english,Is there anything for migraines?,trial_inquiry,2025-05-11 05:18:12.671989
C08340,PID-977440,telugu,Show me hypertension trials,participation_request,2025-05-11 04:18:12.671989
C08341,PID-661165,english,Can you help me find a doctor?,general_info,2025-05-11 03:18:12.671989
C08342,PID-792571,english,Can you help me find a doctor?,eligibility_check,2025-05-11 02:18:12.671989
C08343,PID-278169,english,Tell me about cancer research,participation_request,2025-05-11 01:18:12.671989
C08344,PID-437686,english,Am I eligible for heart disease study?,trial_inquiry,2025-05-11 00:18:12.671989
C08345,PID-749411,kannada,What are the requirements?,trial_inquiry,2025-05-10 23:18:12.671989
C08346,PID-810880,english,Is there anything for migraines?,general_info,2025-05-10 22:18:12.671989
C08347,PID-511135,hindi,I want to participate in research,participation_request,2025-05-10 21:18:12.671989
C08348,PID-338690,english,I want to participate in research,trial_inquiry,2025-05-10 20:18:12.671989
C08349,PID-242650,hindi,What is my eligibility status?,general_info,2025-05-10 19:18:12.671989
C08350,PID-554169,english,Tell me about cancer research,eligibility_check,2025-05-10 18:18:12.671989
C08351,PID-280466,hindi,Am I eligible for heart disease study?,general_info,2025-05-10 17:18:12.671989
C08352,PID-387132,english,Tell me about cancer research,general_info,2025-05-10 16:18:12.671989
C08353,PID-698942,telugu,Is there anything for migraines?,trial_inquiry,2025-05-10 15:18:12.671989
C08354,PID-878142,english,What are the requirements?,participation_request,2025-05-10 14:18:12.671989
C08355,PID-287614,kannada,Tell me about cancer research,participation_request,2025-05-10 13:18:12.671989
C08356,PID-833219,hindi,Can you help me find a doctor?,participation_request,2025-05-10 12:18:12.671989
C08357,PID-100554,english,Show me hypertension trials,eligibility_check,2025-05-10 11:18:12.671989
C08358,PID-222430,telugu,How do I join a trial?,trial_inquiry,2025-05-10 10:18:12.671989
C08359,PID-369523,hindi,What is my eligibility status?,general_info,2025-05-10 09:18:12.671989
C08360,PID-138791,english,Am I eligible for heart disease study?,participation_request,2025-05-10 08:18:12.671989
C08361,PID-990783,hindi,Can you help me find a doctor?,eligibility_check,2025-05-10 07:18:12.671989
C08362,PID-606234,telugu,What is my eligibility status?,trial_inquiry,2025-05-10 06:18:12.671989
C08363,PID-685136,english,I want to participate in research,general_info,2025-05-10 05:18:12.671989
C08364,PID-427738,kannada,How do I join a trial?,trial_inquiry,2025-05-10 04:18:12.671989
C08365,PID-138885,english,I want to participate in research,general_info,2025-05-10 03:18:12.671989
C08366,PID-114592,english,Can you help me find a doctor?,participation_request,2025-05-10 02:18:12.671989
C08367,PID-940934,english,Tell me about cancer research,participation_request,2025-05-10 01:18:12.671989
C08368,PID-120462,english,What trials are available for diabetes?,general_info,2025-05-10 00:18:12.671989
C08369,PID-828243,english,What is my eligibility status?,general_info,2025-05-09 23:18:12.671989
C08370,PID-508401,english,Show me hypertension trials,trial_inquiry,2025-05-09 22:18:12.671989
C08371,PID-102070,hindi,Tell me about cancer research,trial_inquiry,2025-05-09 21:18:12.671989
C08372,PID-143274,hindi,How do I join a trial?,participation_request,2025-05-09 20:18:12.671989
C08373,PID-871618,english,What is my eligibility status?,general_info,2025-05-09 19:18:12.671989
C08374,PID-151575,english,What is my eligibility status?,eligibility_check,2025-05-09 18:18:12.671989
C08375,PID-811161,english,Tell me about cancer research,trial_inquiry,2025-05-09 17:18:12.671989
C08376,PID-501935,english,What are the requirements?,general_info,2025-05-09 16:18:12.671989
C08377,PID-137598,english,Tell me about cancer research,trial_inquiry,2025-05-09 15:18:12.671989
C08378,PID-815334,english,How do I join a trial?,general_info,2025-05-09 14:18:12.671989
